id,answer
TAX-INTL-014,"Nein, diese Einkünfte sind in Österreich nicht zu erfassen, da sie bereits vor dem Zuzug zugeflossen sind und der Abzugsteuer nicht unterliegen, wenn die Angaben des Einkünfteempfängers (in diesem Fall die Person in Belgien) nicht offensichtlich unrichtig sind."
TAX-INTL-015,"Nein, die Wegzugsbesteuerung wird nicht ausgelöst, da die Steuerpflicht nach den genannten Einkünften (kaufmännische oder technische Beratung, Gestellung von Arbeitskräften, gewerbliche Tätigkeit als Sportler, Artist oder Unterhaltungsdarsteller) nicht von der Inlandswohnung abhängt, sondern von der inländischen Tätigkeit."
TAX-INTL-016,"Ja, unbeschränkte Steuerpflicht kann trotz der 70-Tage-Grenze entstehen, wenn die Person mehr als sechs Monate beruflich in Österreich ist. Die 70-Tage-Grenze gilt nicht für Personen, die beruflich in Österreich sind."
TAX-INTL-017,"Nein, da der Arbeitnehmer nur vier Monate in Österreich gearbeitet hat und danach wieder in seinen Heimatstaat zurückgekehrt ist. Der Arbeitnehmer muss mindestens sechs Monate in Österreich bleiben, um einen gewöhnlichen Aufenthalt zu begründen."
TAX-INTL-018,"Nein, die unbeschränkte Steuerpflicht tritt nicht rückwirkend ein. Der Saisonarbeiter ist nicht als ""alleinverdienender"" im Sinne des § 106 Abs. 1 zu betrachten, da er nicht mindestens ein Kind hat und nicht mehr als sechs Monate mit einer unbeschränkt steuerpflichtigen Person in einer Lebensgemeinschaft lebt."
TAX-INTL-019,"Nein, da er nur acht Monate eine Arbeitserlaubnis hat, gilt er nicht als unbeschränkt steuerpflichtig."
TAX-INTL-020,"Nein, die beschränkte Steuerpflicht endet nicht automatisch, wenn die inländischen Einkünfte wegfallen. Die beschränkte Steuerpflicht erstreckt sich nur auf die im § 98 aufgezählten Einkünfte, die nicht unbedingt mit dem Wohnsitz oder dem gewöhnlichen Aufenthalt zusammenhängen müssen."
TAX-INTL-021,"Nein, da der deutsche Staatsangehörige keinen Wohnsitz in Österreich hat, kann er nicht wie ein unbeschränkt Steuerpflichtiger behandelt werden."
TAX-INTL-022,"Nein, die EU-Bürgerin kann den Antrag nach § 1 Abs. 4 EStG 1988 nicht stellen, da sie nicht die 90%-Quote für nicht in Österreich steuerpflichtige Auslandseinkünfte erreicht hat. Gemäß § 1 Abs. 4 EStG 1988 ist der Antrag nur zulässig, wenn die nicht in Österreich steuerpflichtigen Auslandseinkünfte mindestens 90% der Gesamteinkünfte ausländischer Quelle betragen. In diesem Fall beträgt die nicht in Österreich steuerpflichtige Auslandseinkünfte nur 10.000 Euro, was unter 90% der Gesamteinkünfte ausländischer Quelle liegt."
TAX-INTL-023,"Nein, das ist nicht ausgeschlossen. Der Betroffene ist zwar kein Staatsangehöriger eines Mitgliedstaates der Europäischen Union oder eines Staates, auf den das Abkommen über den Europäischen Wirtschaftsraum anzuwenden ist, aber er kann auf Antrag als unbeschränkt steuerpflichtig behandelt werden, wenn er im Besitz einer Bescheinigung der zuständigen ausländischen Abgabenbehörde ist, die die Höhe der nicht der österreichischen Einkommensteuer unterliegenden Einkünfte nachweist."
TAX-INTL-024,"Nein, die Höhe der nicht in Österreich steuerpflichtigen Auslandseinkünfte muss nicht nachgewiesen werden, da die Kapitalertragsteuer als abgegolten gilt."
TAX-INTL-025,"Nein, die beschränkte österreichische Steuerpflicht eines in Polen ansässigen Steuerpflichtigen erstreckt sich nicht auf dessen gesamtes Welteinkommen. 

Nach § 1 Abs. 2 der Körperschaftsteuergesetzgebung (vgl. § 26c Z 88) ist die beschränkte Steuerpflicht nur auf das Einkommen anzuwenden, das in Österreich beziehungsweise im Ausland in einem anderen Mitgliedstaat der Europäischen Union oder einem anderen Vertragsstaat des Abkommens über den Europäischen Wirtschaftsraum beziehungsweise in einem anderen Staat, der in einem Doppelbesteuerungsabkommen mit Österreich vereinbart ist, erzielt wird."
TAX-INTL-026,"Nein, ein beschränkt Steuerpflichtiger kann in der Veranlagung den Familienbonus Plus oder den Alleinverdienerabsetzbetrag nicht beanspruchen. Diese Leistungen sind in der Regel nur für unbeschränkt Steuerpflichtige oder bei Vorliegen bestimmter Voraussetzungen für beschränkt Steuerpflichtige in der Einkommensteuererklärung abzugsfähig."
TAX-INTL-027,"Nein, Sonderausgaben bei beschränkt Steuerpflichtigen sind nicht nur dann abzugsfähig, wenn ein Inlandsbezug besteht."
TAX-INTL-028,"Nein, es gibt keinen gesetzlichen Zuschlag zum Einkommen für die Steuerberechnung bei beschränkt Steuerpflichtigen. Der Steuerabzug gilt als abgegolten, es sei denn, es ergibt sich aus den Vorschriften des Einkommensteuergesetzes 1988, dass eine Veranlagung zu erfolgen hat."
TAX-INTL-029,"Nein, außergewöhnliche Belastungen nach § 34 EStG 1988 und § 35 EStG 1988 sind bei beschränkter Steuerpflicht nicht anwendbar, da die beschränkte Steuerpflicht nachträgliche Einkünfte einschließt, die bereits in Vorjahren erfasst wurden, in denen unbeschränkte oder beschränkte Steuerpflicht bestand (§ 32 Abs. 1 Z 2)."
TAX-INTL-030,"Nein, da der Arbeitnehmer andere veranlagungspflichtige österreichische Einkünfte von mehr als 13.539 Euro erzielt, ist das Arbeitsplatzpauschale gemäß Litera b nicht anwendbar."
TAX-INTL-031,"Nein, eine Veranlagung ist nicht vorgesehen, da der Arbeitnehmer beschränkt steuerpflichtig ist und nicht unbeschränkt steuerpflichtig. Die Regelung in § 108 ASVG bezieht sich auf unbeschränkt steuerpflichtige Arbeitnehmer."
TAX-INTL-032,"Ja, ein beschränkt Steuerpflichtiger kann veranlagt werden, auch wenn von seinen inländischen Einkünften weder Lohnsteuer noch KESt noch Abzugsteuer vorzunehmen ist. Dies ergibt sich aus dem Gesetz, das besagt, dass ein beschränkt Steuerpflichtiger auf Antrag veranlagt werden kann, unabhängig davon, ob Lohnsteuer, KESt oder Abzugsteuer vorzunehmen ist."
TAX-INTL-033,"Nein, bei beschränkt lohnsteuerpflichtigen Arbeitnehmern dürfen in bestimmten Fällen keine Werbungskosten oder Betriebsausgaben abgezogen werden, wenn sie ohne Beibringung eines inländischen Besteuerungsnachweises an Personen geleistet wurden, die ebenfalls beschränkt steuerpflichtig sind."
TAX-INTL-034,"Nein, der Arbeitgeber kann die Werbungskosten nicht bereits beim Lohnsteuerabzug abziehen. Der Arbeitnehmer ist beschränkt steuerpflichtig und muss die Werbungskosten selbst abziehen, wenn er die Lohnsteueranmeldung abgibt. Der Arbeitgeber ist nur für die Lohnsteuer verantwortlich, nicht für die Werbungskosten."
TAX-INTL-035,"Nein, die beschränkte Steuerpflicht beginnt nicht bereits mit der Aufgabe des österreichischen Wohnsitzes. Die beschränkte Steuerpflicht tritt ein, wenn ein inländischer Betrieb oder eine inländische Betriebsstätte in Auftrag gegeben wird."
TAX-INTL-036,"Wenn ein in Österreich unbeschränkt Steuerpflichtiger Einkünfte aus einem Staat mit Doppelbesteuerungsabkommen (DBA) bezieht, entfällt die beschränkte Steuerpflicht gemäß Paragraph 99 a, wenn die Voraussetzungen für die Befreiung vom Steuerabzug gegeben sind."
TAX-INTL-037,"Ein Doppelbesteuerungsabkommen (DBA) aus österreichischer Sicht dient dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden."
TAX-INTL-038,"Die Befreiungsmethode bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen bedeutet, dass die anrechenbare ausländische Körperschaftsteuer die Steuerschuld unter Außerachtlassung einer Mindeststeuer nach § 24 Abs. 4 übersteigt. In diesem Fall kann der Übersteigungsbetrag auf die Steuerschuld in folgenden Jahren auf Antrag angerechnet werden."
TAX-INTL-039,"Die Anrechnungsmethode bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen bedeutet, dass die anrechenbare ausländische Körperschaftsteuer auf die Steuerschuld in folgenden Jahren auf Antrag angerechnet werden kann, wenn die anrechenbare ausländische Körperschaftsteuer die Steuerschuld unter Außerachtlassung einer Mindeststeuer nach § 24 Abs. 4 übersteigt."
TAX-INTL-040,"Nein, ausländische Einkünfte müssen nicht unbedingt nach österreichischem Steuerrecht ermittelt werden. Die Ermittlung der Einkünfte kann auch nach dem Recht des Landes erfolgen, in dem die Einkünfte erzielt wurden, wenn dies im internationalen Steuerabkommen zwischen Österreich und dem betreffenden Land vereinbart ist."
TAX-INTL-041,"Nein, Auslandseinkünfte müssen nicht an österreichische Einkommensermittlungsvorschriften angepasst werden, wenn das ausländische Steuerrecht andere Befreiungen oder Abschreibungen vorsieht."
TAX-INTL-042,"Nein, wenn die Voraussetzungen für die Befreiung vom Steuerabzug gemäß Paragraph 99 a gegeben sind, entfällt die beschränkte Steuerpflicht."
TAX-INTL-043,"Ja, ein Doppelbesteuerungsabkommen (DBA) kann nach österreichischer Methodik eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken, wenn die Voraussetzungen für die Befreiung vom Steuerabzug gemäß § 99a gegeben sind."
TAX-INTL-044,"Ja, bei DBA-Fällen (Doppelbesteuerungsabkommen) kann die wirtschaftliche Zuordnung und nicht allein der spätere Zufluss für die Zuordnung von Einkünften maßgeblich sein. Dies ergibt sich aus § 2 Abs. 3 EStG 1988, der besagt, dass bei bestimmten Rechtsformen und Steuerpflichtigen alle Einkünfte den Einkünften aus Gewerbebetrieb zuzurechnen sind, unabhängig von der Rechnungslegungspflicht."
TAX-INTL-045,"Ja, nach österreichischem Steuerrecht kann jemand mehr als einen Wohnsitz haben. Dies ergibt sich aus Ziffer 2, wonach eine Person als in einem Mitgliedstaat ansässig gilt, wenn sie nach dem Steuerrecht dieses Staates als ansässig betrachtet wird."
TAX-INTL-046,"Nein, Einkünfte, die nach § 98 EStG 1988 nicht steuerpflichtig sind, unterliegen nicht einem österreichischen Progressionsvorbehalt."
TAX-INTL-047,"Nein, gemäß § 2 Abs. 13 des Einkommensteuergesetzes (EStG) darf Österreich bei der Befreiungsmethode die nach dem Doppelbesteuerungsabkommen (DBA) steuerfreien Auslandseinkünfte nicht für die Ermittlung des Steuersatzes auf die Inlandseinkünfte berücksichtigen."
TAX-INTL-048,"Nein, bei der Anrechnungsmethode wird die ausländische Steuer nicht von der österreichischen Steuer abgezogen, sondern die anrechenbare ausländische Steuer erhöht die steuerpflichtigen Gewinnanteile."
TAX-INTL-049,"Nein, das ist nicht zwingend erforderlich. Gemäß dem zitierten Absatz gilt die Regelung auch für internationale Schachtelbeteilungen, die durch das In-Kraft-Treten des § 10 Abs. 2 in der Fassung des Bundesgesetzes BGBl. I Nr. 71/2003 eintreten. Dies bedeutet, dass bei grenzüberschreitenden Fällen mit Deutschland, der Schweiz oder den USA zunächst geprüft werden muss, ob die Voraussetzungen für eine internationale Schachtelbeteiligung vorliegen. Wenn dies der Fall ist, kann die Option für bestehende und vor dem 1. Jänner 2004 erworbenen Beteiligungen in Anspruch genommen werden."
TAX-INTL-050,"Nein, ein Doppelbesteuerungsabkommen (DBA) begründet für sich allein keine österreichische Steuerpflicht, wenn das innerstaatliche Recht keine Steuerpflicht vorsieht."
TAX-INTL-051,"Nein, die Honorare unterliegen nicht der beschränkten Steuerpflicht, da der Architekt persönlich tätig ist und keine Betriebsstätte in Österreich hat."
TAX-INTL-052,"Nein, die Tätigkeit kann nicht als verwertet gelten, da der Berater in Schweden ansässig ist und die Leistung physisch im Ausland erbracht wird. Gemäß dem zitierten Absatz ist der Unterschiedsbetrag nur dann anzusetzen, wenn er bereits bei der Gewinnermittlung für das Wirtschaftsjahr der Eröffnung des Betriebes und in den folgenden Wirtschaftsjahren angesetzt worden ist. Es ist jedoch nicht klar, ob der Berater in Österreich einen Betrieb eröffnet hat oder ob die Tätigkeit bereits in Österreich verwertet wurde."
TAX-INTL-053,"Nein, für die beschränkte Steuerpflicht selbständiger Arbeit im Inland ist keine österreichische Betriebsstätte erforderlich."
TAX-INTL-054,"Nein, die gewerblichen Einkünfte unterliegen nicht der beschränkten Steuerpflicht, da der Unternehmer in Liechtenstein ansässig ist und nicht in Österreich. Die beschränkte Steuerpflicht gemäß § 21 Abs. 1 Z 1 gilt nur für Einkünfte einer beherrschenden Körperschaft aus der Beteiligung an einem umgekehrt hybriden Unternehmen, nicht jedoch für Einkünfte aus einer Betriebsstätte in Österreich."
TAX-INTL-055,"Nein, nach § 22 Abs. 1 BAO (Bundesabgabenordnung) ist ein ausländischer Gewerbetreibender, der in Österreich keinen Betrieb hat, aber einen ständigen Vertreter, nicht rechnungslegungspflichtig und daher nicht beschränkt steuerpflichtig."
TAX-INTL-056,"Nein, eine beschränkte Steuerpflicht wird nicht begründet. Der Unternehmer ist zwar steuerpflichtig, aber nicht aufgrund des unbeweglichen Vermögens im Inland, sondern aufgrund der steuerpflichtigen Umsätze im Inland (Absatz 7)."
TAX-INTL-057,"Nein, diese Einkünfte sind nicht in Österreich steuerpflichtig, da das ausländische Beratungsunternehmen weder eine Betriebsstätte noch einen ständigen Vertreter in Österreich hat."
TAX-INTL-058,"Nein, es entsteht keine beschränkte Steuerpflicht, da die slowakischen Arbeitnehmer als unbeschränkt steuerpflichtige Arbeitnehmer gelten und die Einkünfte aus laufendem Arbeitslohn steuerfrei sind, wenn sie die monatliche Höchstbeitragsgrundlage nach § 108 ASVG nicht übersteigen."
TAX-INTL-059,"Ja, die gewerblichen Einkünfte des in Deutschland ansässigen Musikers unterliegen der beschränkten Steuerpflicht in Österreich, da sie unter Ziffer 25 fallen, die sich auf die in Ziffern 18, 23 und 24 genannten Leistungen bezieht. Ziffer 23 umfasst Musik- und Gesangsaufführungen, also ist der Musiker in Österreich steuerpflichtig."
TAX-INTL-060,"Ja, die Arbeitslohneinkünfte des in Ungarn ansässigen Arbeitnehmers können in Österreich beschränkt steuerpflichtig sein, wenn der Arbeitgeber in Österreich den Arbeitslohn während eines Kalendermonats regelmäßig nur in ungefährer Höhe in Teilbeträgen auszahlt (Abschlagszahlungen)."
TAX-INTL-061,"Nein, § 98 EStG 1988 erfasst diese Einkünfte nicht, da es sich um Bezüge aus einer österreichischen öffentlichen Kasse aufgrund eines früheren Dienstverhältnisses handelt, die an einen im Ausland lebenden früheren Beamten gezahlt werden. Diese Einkünfte unterliegen jedoch den Regelungen des Beamten-Dienstrechtsgesetzes 1979 und werden daher nach den gesetzlichen Regelungen des Bundes gezahlt."
TAX-INTL-062,"Nein, die Einkünfte sind nicht beschränkt steuerpflichtig. Gemäß § 1 Abs. 1 Z 2 EStG sind Einkünfte aus Vermietung und Verpachtung nur dann beschränkt steuerpflichtig, wenn der Vermieter in Österreich ansässig ist. Da die Vermieterin in Frankreich wohnt, sind die Einkünfte nicht beschränkt steuerpflichtig."
TAX-INTL-063,"Nein, der Veräußerungsgewinn unterliegt nicht der beschränkten Steuerpflicht, da es sich um eine Veräußerung von Wirtschaftsgütern aus dem Privatvermögen handelt, die nicht in eine Personengesellschaft eingelegt wurden."
TAX-INTL-064,"Nein, die Einkünfte sind nicht beschränkt steuerpflichtig. Der Landwirt ist in Bayern ansässig und die Einkünfte aus der Landwirtschaft fallen nicht unter die freiberufliche Tätigkeit nach Ziffer eins, Litera a."
TAX-INTL-065,"Ja, § 98 Abs. 1 Z 6 EStG 1988 kann greifen, da die Einkünfte aus Rechten, die in ein österreichisches öffentliches Register eingetragen sind und vermietet werden, nach § 28 Abs. 1 Z 3 EStG 1988 als Einkünfte aus Rechten im Sinne von § 2 Abs. 3 Z 6 EStG 1988 gelten."
TAX-INTL-066,"Ja, die Kapitalerträge können in Österreich beschränkt steuerpflichtig sein, wenn die Kapitalertragsteuer nicht auf die Einkommensteuer anzurechnen ist, da sie auf steuerfreie Einkünfte gemäß Paragraph 112, Ziffer 7 und 8 entfällt."
TAX-INTL-067,"Gemäß § 98 Abs. 1 Z 5 lit. b EStG 1988 liegen inländische Zinsen vor, wenn der Steuervertreter die entsprechenden Vorschriften des Art. 204 der Richtlinie 2006/112/EG erfüllt."
TAX-INTL-068,"Nein, Kapitalerträge eines beschränkt Steuerpflichtigen unterliegen nicht der beschränkten Steuerpflicht, wenn für sie eine KESt-Befreiung nach § 94 EStG 1988 besteht. Dies ergibt sich aus der Ausnahme in § 1 Abs. 3 Z 1 Körperschaftsteuergesetz 1988, die beschränkte Steuerpflicht für Einkünfte aus Kapitalvermögen ausschließt, soweit diese im Rahmen der beschränkten Steuerpflicht gemäß § 98 Abs. 1 Z 5 nicht steuerpflichtig sind."
TAX-INTL-069,"Ja, beschränkte Steuerpflicht kann bestehen, wenn die Pension auf Grund des Betriebspensionsgesetzes oder vergleichbarer gesetzlicher Regelungen geleistet wird und der Pensionist im Ausland lebt."
TAX-INTL-070,"Nein, ein in Portugal ansässiger Künstler mit Einkünften aus unselbständiger Arbeit in Österreich ist nicht beschränkt steuerpflichtig, da die Voraussetzungen für die beschränkte Steuerpflicht (aus selbständiger Arbeit) nicht erfüllt sind."
TAX-INTL-071,"Ein Arbeitnehmer ist nach dem EStG beschränkt lohnsteuerpflichtig, wenn eine Pauschbesteuerung gemäß § 69 vorgenommen wurde."
